,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,mutation
53,GOBP_MUSCLE_CELL_DEVELOPMENT,GOBP_MUSCLE_CELL_DEVELOPMENT,144,-0.467197084,-1.906303312,4.30601520602886e-05,0.013595482,0.012746804,3074,"tags=31%, list=18%, signal=26%",cflara/obscnb/csrp1a/bmp4/flncb/lmna/tnnt2a/xk/myh7/ppp3ca/tcap/sypl2b/pdgfra/myhb/six4a/ednraa/tmem182a/ldb3a/six1b/sgcb/bves/hdac9b/wnt10b/actn3b/myoz2b/synpo2lb/hey2/vegfaa/tmod4/p2rx2/myom2a/neb/stac3/cxadr/myof/chrnb1/myoz1a/casq1b/myhz1.3/adprhl1/actn3a/myhz1.2/tpma/myoz1b/myhz1.1,c207y
54,HP_MYOPATHY,HP_MYOPATHY,266,-0.39717743,-1.732177366,4.36621238639538e-05,0.013595482,0.012746804,2706,"tags=24%, list=16%, signal=21%",raf1b/lmna/tnnt2a/acads/mt-nd5/xk/myh7/txnrd2.2/ergic1/slc18a3a/sdhaf1/plod1a/tcap/large1/gmppb/ctns/gne/ppcs/myhb/shha/slc5a7a/col6a3/cldnb/myot/ldb3a/vcla/sar1b/colq/sgcb/mettl27/orai1a/luzp1/trip4/cacna1sb/sgca/ret/dspa/alg14/tango2/gipc1/tnnc1a/hadhaa/epg5/twnk/col9a1b/LOC101882355/chrna1/mybpc3/neb/scn4ab/cap2/hand2/aldoab/slc22a21/chrnb1/sgcg/casq1b/myhz1.3/chata/ampd1/slc25a4/myhz1.2/tpma/myhz1.1,c207y
55,GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,37,0.623040144,2.048772761,4.76741623707798e-05,0.013887022,0.013020146,4129,"tags=65%, list=24%, signal=49%",rps3/rps8a/rps27a/rps23/rps5/hbae3/rps7/rps2/rps3a/uba52/rps26l/rps15/rps24/dhx29/rps9/rps19/rps18/rps25/rps4x/rps11/rps16/rps14/rps6/rpsa,c207y
56,GOBP_BONE_MINERALIZATION,GOBP_BONE_MINERALIZATION,82,-0.535214232,-1.992035529,4.65027125079076e-05,0.013887022,0.013020146,2237,"tags=28%, list=13%, signal=24%",fbxl15/acvr2aa/fgfr2/fgfr3/phospho1/osr2/bmp2k/p2rx7/bmpr1ba/notum1a/wnt10b/actn3b/enpp1/tgfb3/tmem119b/sgms2a/trpm4a/fzd9a/fam20cb/ptgs2b/rflnb/actn3a/tfa,c207y
57,GOBP_STRIATED_MUSCLE_ADAPTATION,GOBP_STRIATED_MUSCLE_ADAPTATION,37,-0.6534715,-2.082897318,5.45926158483626e-05,0.014938525,0.01400601,2666,"tags=43%, list=16%, signal=37%",lmna/myh7/ppp3ca/tcap/trim63b/inpp5f/igfbp5a/actn3b/myoz2b/tnnc1a/hey2/myoc/tnni1b/myoz1a/actn3a/myoz1b,c207y
58,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,48,0.595580736,2.076532517,5.39391803929674e-05,0.014938525,0.01400601,5175,"tags=73%, list=31%, signal=51%",rpl12/rpl4/rpl18a/rpl21/rpl10a/rpl6/rpl9/rpl14/rpl13a/rpl28/rpl13/rpl31/rpl17/rpl36a/rpl35/rpl23a/rpl30/uba52/rpl18/rpl24/rpl26/rpl10/rpl5a/rpl27/rplp2l/rpl22/rpl7/zcchc17/rpl11/rpl8/rpl23/rpl19/rpl7a/rpl38/rpl34,c207y
59,GOBP_DEFENSE_RESPONSE_TO_FUNGUS,GOBP_DEFENSE_RESPONSE_TO_FUNGUS,13,-0.843778071,-2.074032051,7.90754353661758e-05,0.019532418,0.018313136,1238,"tags=38%, list=7%, signal=36%",spi1b/gapdh/mpx/fetub/tfa,c207y
60,GOMF_EXTRACELLULAR_MATRIX_BINDING,GOMF_EXTRACELLULAR_MATRIX_BINDING,43,-0.621165092,-2.039649539,8.00331626432062e-05,0.019532418,0.018313136,2594,"tags=42%, list=15%, signal=36%",olfml2bb/cd248a/shha/nid1a/bgnb/tgfbi/cd248b/ache/ntn4/fbln2/vegfaa/smoc1/adamts15b/itgb3b/sparcl1/adamts5/tinagl1/lgals2b,c207y
61,HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL,HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL,233,-0.398060356,-1.702655811,7.6697591197936e-05,0.019532418,0.018313136,3914,"tags=35%, list=23%, signal=27%",flad1/poglut1/nsun2/msto1/pyroxd1/b3galnt2/hadh/dnajc30b/cog8/agla/tbcd/tk2/cox20/bcl7bb/pdk3a/ar/polg2/tbl2/acadvl/eno3/cavin1b/flncb/itgb4/isca1/sil1/raf1b/lmna/tnnt2a/xk/myh7/txnrd2.2/ergic1/tcap/large1/gmppb/gne/ppcs/dmgdh/mpz/col6a3/phka2/cldnb/myot/ldb3a/vcla/ocrl/sgcb/trpv4/mettl27/bves/orai1a/slc25a42/trip4/cacna1sb/coq2/sgca/dspa/alg14/tango2/gipc1/ap5z1/tnnc1a/hadhaa/twnk/pygma/LOC101882355/mybpc3/neb/scn4ab/cap2/dnmt3bb.1/hand2/aldoab/phkg2/rbck1/sgcg/casq1b/sugct/dcxr/slc25a4/tpma,c207y
62,GOBP_MUSCLE_SYSTEM_PROCESS,GOBP_MUSCLE_SYSTEM_PROCESS,285,-0.378056988,-1.667592165,7.86549613110872e-05,0.019532418,0.018313136,1936,"tags=21%, list=11%, signal=19%",sulf2b/myot/trim63b/inpp5f/tnfrsf1b/map2k6/tnfrsf1a/drd2a/trpv4/kcnj2a/cacna1sb/igfbp5a/actn3b/sgca/myoz2b/dspa/ptger3/tnnc1a/hey2/myoc/zdhhc21/smpx/tmod4/tnni1b/htr1d/p2rx3b/p2rx2/chrna1/myom2a/mybpc3/atp2a1/calcrlb/scn4ab/hand2/aldoab/stac3/atp1a1a.4/chrna3/atp1a2a/acta2/dsc2l/tbx20/myof/mylpfa/mybphb/chrnb4/myl1/trpm4a/htr2b/chrnb1/ptgs2b/myoz1a/casq1b/myhz1.3/actn3a/myhz1.2/tpma/myoz1b/myhz1.1,c207y
63,GOBP_RNA_EXPORT_FROM_NUCLEUS,GOBP_RNA_EXPORT_FROM_NUCLEUS,62,0.545280462,2.023715625,8.68489013759717e-05,0.019572137,0.018350375,4669,"tags=52%, list=28%, signal=38%",agfg1a/akap8l/nup155/rbm15b/tsc1b/pom121/cpsf6/pabpn1/thoc7/ythdc1/poldip3/sarnp/upf1/alkbh5/dhx9/nup214/smg5/nup153/srsf3b/rae1/gle1/ncbp2/alyref/ssb/smg7/ran/nup85/mcm3ap/nup188/smg1/supt6h/nup133,c207y
64,GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION,GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION,46,0.568563259,1.969047406,8.88657372984873e-05,0.019572137,0.018350375,2038,"tags=36%, list=12%, signal=32%",bbs4/rom1a/rp1l1a/prdm1a/thy1/tulp1b/agtpbp1/ift140/pax6b/sox9a/prph2a/dio3a/tulp1a/rpgrip1/rorb/ntrk2a/crb2a,c207y
65,HP_HAND_POLYDACTYLY,HP_HAND_POLYDACTYLY,148,0.415855177,1.774364446,8.86052995012772e-05,0.019572137,0.018350375,3141,"tags=29%, list=19%, signal=24%",deaf1/bbs4/rbm10/si:ch73-280o22.2/ebp/bbs5/six3a/sdccag8/flii/nelfa/ift140/pik3ca/mkks/LHX3/rpgrip1/pde6d/tmem237b/bbs12/comta/sc5d/porcn/tbx3a/letm1/pnpla6/bbs9/setbp1/cby1/chd7/megf8/stil/iqsec2b/pibf1/phf8/trim32/sufu/tfap2a/tmem107l/fgfr1a/dact1/ptena/fancb/efnb1/cc2d2a,c207y
66,GOCC_CELL_SURFACE,GOCC_CELL_SURFACE,425,-0.345825199,-1.576244429,8.58696400816859e-05,0.019572137,0.018350375,3998,"tags=32%, list=24%, signal=25%",lrfn5a/tspan15/itga10/gpc4/tgfbr3/havcr1/tnn/cdh13/kdr/calr/ms4a17a.7/apmap/lmo7a/gprc5ba/gfra3/hyal4/adam10a/anos1a/sdc4/zgc:172122/anxa5b/fgf10a/sort1b/itga8/hjv/enox1/adgra3/clptm1/tgfb1a/cxcr4a/enox2/tfpia/gpc1b/tgfbr2b/serpine2/vwde/stx4/cxcl12b/wnt7aa/itgb4/vamp5/kcnc1a/l1cama/cntfr/il13ra1/gsr/capn2l/epcam/sort1a/tspan33a/cd248a/pdgfra/cd59/vasnb/zgc:64051/shha/nrd1b/cdh2/flot1b/adam15/anxa4/alcamb/acvr2aa/kcnq3/ror1/fgfr2/dcc/slitrk6/gpc5a/tlr3/fgfr3/bgnb/ppfia4/sulf2b/cd151l/cd248b/ms4a17a.2/rtn4r/krt4/ache/corin/mxra8a/pdia4/p2rx7/mbpb/pkd1a/tnfrsf1a/gldn/tnfrsf9a/itgb6/aamp/trpv4/fzd10/hspa5/ace/egfl7/epha4l/enpp1/ndp/abca1b/hhip/ackr3b/zpld1a/itgb8/iqgap2/hbegfb/cftr/vegfaa/fap/tgfb3/adamts15b/chrna1/anxa1a/rtn2a/rtn2b/cd109/srpx2/nt5e/naalad2/crlf1a/si:dkey-11f4.14/ceacam1/itgb3b/tectb/f10/bpifcl/fzd9a/slc7a11/pdia3/ms4a17a.5/p4hb/epoa/fgg/tmem123/gria1a/mhc1zfa/fetub/tfa,c207y
67,HP_ABNORMAL_INSULIN_LEVEL,HP_ABNORMAL_INSULIN_LEVEL,115,0.437331078,1.795601006,9.55611010675514e-05,0.020545637,0.019263106,2501,"tags=28%, list=15%, signal=24%",cav1/rom1a/mkrn1/spata7/rp1l1a/ush2a/otx5/pde6a/tulp1b/crx/hgsnat/impg2b/ift140/tub/pde6gb/pomca/ahr1b/prph2a/cerkl/dhx38/snrpb/tulp1a/klf11b/fam161a/pcsk1/sim1a/cnga1b/rp2/trmt10a/pappa2/saga/impg2a,c207y
68,GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION,GOBP_POSITIVE_REGULATION_OF_BIOMINERALIZATION,39,-0.649764682,-2.091466367,0.000100363,0.021076242,0.019760589,2111,"tags=36%, list=12%, signal=31%",acvr2aa/osr2/p2rx7/bmpr1ba/wnt10b/actn3b/cftr/fbln7/tgfb3/tmem119b/fzd9a/fam20cb/actn3a/tfa,c207y
69,HP_ATTENUATION_OF_RETINAL_BLOOD_VESSELS,HP_ATTENUATION_OF_RETINAL_BLOOD_VESSELS,47,0.558333859,1.94628595,0.000104676,0.021482398,0.020141392,2501,"tags=33%, list=15%, signal=28%",rom1a/spata7/rp1l1a/cnga3a/ush2a/pde6a/impg2b/pde6gb/prph2a/cerkl/rpgrip1/lca5/bbs9/cnga1b/atf6/impg2a,c207y
70,GOBP_SKELETAL_MUSCLE_CONTRACTION,GOBP_SKELETAL_MUSCLE_CONTRACTION,34,-0.661245093,-2.056760819,0.000111855,0.021490422,0.020148914,1372,"tags=41%, list=8%, signal=38%",kcnj2a/actn3b/tnnc1a/tnni1b/chrna1/atp2a1/scn4ab/stac3/chrnb1/casq1b/myhz1.3/actn3a/myhz1.2/myhz1.1,c207y
71,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,90,-0.513568472,-1.939461855,0.000111668,0.021490422,0.020148914,3074,"tags=34%, list=18%, signal=28%",cflara/gpc1b/obscnb/csrp1a/flncb/itgb4/pikfyve/tnnt2a/myh7/tcap/pdgfra/myhb/six4a/ldb3a/rfx2/mtmr2/myoz2b/synpo2lb/phldb2b/tmod4/myom2a/neb/myoz1a/mag/casq1b/myhz1.3/adprhl1/myhz1.2/tpma/myoz1b/myhz1.1,c207y
72,GOBP_REGULATION_OF_OSSIFICATION,GOBP_REGULATION_OF_OSSIFICATION,87,-0.502860004,-1.890658288,0.000109312,0.021490422,0.020148914,1918,"tags=28%, list=11%, signal=25%",acvr2aa/phospho1/osr2/bmp2k/p2rx7/bmpr1ba/notum1a/dkk1b/six2a/wnt10b/actn3b/enpp1/smad6b/tgfb3/gdf10a/tmem119b/sgms2a/trpm4a/fzd9a/fam20cb/egr2b/rflnb/actn3a/tfa,c207y
73,GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,496,0.29747101,1.466594204,0.000114843,0.021604881,0.020256228,4045,"tags=29%, list=24%, signal=22%",spice1/cdk13/bbs4/chordc1a/trim69/dync1h1/anapc5/anapc7/mecp2/zfyve26/cdkn1a/cradd/cdc27/rps6ka2/brcc3/kif25/fbxw5/becn1/six3a/dbf4b/brca2/pde3a/cdk5rap2/cenpf/prkdc/cep97/pdgfbb/nek6/bora/sox9a/igf1/mad1l1/cenpe/gpr132b/ctcf/taok2b/mtbp/kif20bb/rab11a/ankk1/cdc14ab/cenpj/ppp1r35/tert/ercc6/cdc25b/tcima/ddx3xb/pinx1/cyp1a/plk3/plk1/e4f1/dcun1d3/cita/rxfp3/hnrnpua/drd3/hsp70l/bin1b/rab11fip3/ccnb1/bub1/prc1b/rptor/spdl1/tpx2/numa1/ankhd1/tiprl/chmp4c/mre11a/ect2/stil/trip13/fhl1a/pagr1/syf2/pbx1b/mdm2/usp22/prox1a/rpl26/mark4a/setmar/kmt2e/nusap1/fsd1/insm1a/atr/tmem14ca/acvr1l/aven/opn1lw1/ppp1r10/brd4/xrcc3/myca/rbl1/casp2/rnaseh2b/stxbp4/rab11fip4a/rae1/cdk1/dact1/dyrk3/ptena/ddx3xa/ppp1r9ba/kif11/usp47/terf1/mki67/znf207a/nop53/tfdp1a/tbx2b/ndc80/tipin/neurog1/dna2/ccnb3/cetn2/kif3b/naa10/dctn1b/pdxp/ccng1/sfpq/pin1/cdca5/cdc5l/txlng/myo16/ccnh/ppp2r5b/foxo4/atm/phip/ino80/atrx,c207y
74,GOBP_MITOTIC_NUCLEAR_DIVISION,GOBP_MITOTIC_NUCLEAR_DIVISION,239,0.358578405,1.633629365,0.000121866,0.02245809,0.021056177,4136,"tags=31%, list=24%, signal=24%",spice1/cdk13/kmt5ab/anapc5/akap8l/anapc7/phf13/ctdp1/cdc27/kif25/ube2s/fbxw5/becn1/cdk5rap2/cenpf/cep97/pdgfbb/nek6/bora/igf1/mad1l1/cenpe/mtbp/kif20bb/rab11a/mau2/cdc14ab/smc4/pinx1/plk1/nuf2/hnrnpua/drd3/hsp70l/ccnb1/bub1/ncapd3/prc1b/spdl1/tpx2/numa1/cdca8/kifc1/chmp4c/trip13/rpl24/pibf1/nusap1/xrcc3/stag2b/ppp1r9ba/dctn2/nipblb/kif11/mki67/znf207a/ndc80/neurog1/kif3b/naa10/pdxp/pin1/cdca5/kif18a/ran/atm/phip/ino80/atrx/ankle2/aaas/cep55l/ncapg/smc1al/anapc1,c207y
75,HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY,HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY,179,-0.416337929,-1.731624405,0.000126446,0.022836228,0.021410711,2666,"tags=25%, list=16%, signal=21%",lmna/mt-nd5/myh7/slc18a3a/plod1a/tcap/large1/gmppb/gne/myhb/slc5a7a/col6a3/phka2/myot/ldb3a/colq/sgcb/trpv4/bves/orai1a/trip4/cacna1sb/coq2/alg14/gipc1/twnk/pygma/LOC101882355/chrna1/neb/scn4ab/aldoab/stac3/slc22a21/phkg2/chrnb1/sgcg/casq1b/myhz1.3/pfkma/chata/slc25a4/myhz1.2/myhz1.1,c207y
76,GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,11,-0.844942343,-2.002364368,0.000130969,0.023189284,0.021741727,41,"tags=18%, list=0%, signal=18%",mhc1zfa/tfa,c207y
77,GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS,GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS,68,-0.545632294,-1.952024274,0.000138506,0.02405214,0.022550721,3062,"tags=40%, list=18%, signal=33%",tgfbr2b/bmp4/twist1b/slc39a1/prrx1b/pdgfra/grhl2b/hoxb2a/six4a/nog3/fgfr2/osr2/tbx1/six1b/six2a/mthfd1l/alx1/tgfb3/wnt9b/hoxa2b/hyal1/hoxb3a/hoxb5a/hoxd3a/hoxd4a/hoxc4a/hoxb4a,c207y
78,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,254,0.350588352,1.609101482,0.00015786,0.02689585,0.025216917,5684,"tags=42%, list=34%, signal=28%",cdk13/jmjd6/snu13a/rbm10/usp49/cactin/srsf5b/magoh/mettl14/raver2/hnrnpr/srpk3/rsrc1/rbm15b/dhx38/gcfc2/cirbpb/nova2/dyrk1aa/snrpb/sf3a1/snrpd1/snrnp25/prpf38a/hnrnpm/ythdc1/snrpb2/hnrnpua/snrpf/zgc:103692/mbnl3/celf5a/cwc25/celf2/rbm8a/snrpg/syf2/zmat2/dhx9/snrpc/srrm1/lsm4/c1qbp/srsf3b/gpkow/cwf19l2/rbm17/crnkl1/rbfox2/gemin6/srrm2/rbm42/ncbp2/gemin7/alyref/snrpd2/lsm6/strap/snrpd3l/sfpq/sf3b6/cdc5l/pcbp4/frg1/ddx46/ppil3/pnn/lsm1/sf3b4/htatsf1/luc7l3/srsf9/srsf1a/nsrp1/snrnp200/srsf2a/rbm4.2/syncrip/snrpa1/ppih/cwc15/luc7l/casc3/celf1/lsm7/raly/snrpa/smn1/mfap1/pabpc1b/psip1a/plrg1/aqr/srsf10b/ess2/rbm19/snrpe/sf3a2/ddx1/ppil1/clns1a/coil/hnrnpa1b/lsm8/nup98/eif4a3,c207y
79,GOBP_SKELETAL_MUSCLE_ADAPTATION,GOBP_SKELETAL_MUSCLE_ADAPTATION,24,-0.723159825,-2.066360793,0.000164902,0.02707383,0.025383786,2582,"tags=50%, list=15%, signal=42%",myh7/ppp3ca/trim63b/igfbp5a/actn3b/myoz2b/tnnc1a/myoc/tnni1b/myoz1a/actn3a/myoz1b,c207y
80,GOBP_WOUND_HEALING,GOBP_WOUND_HEALING,281,-0.36982041,-1.625259996,0.000162493,0.02707383,0.025383786,3898,"tags=35%, list=23%, signal=28%",fn1a/pabpc4/entpd2a.2/kdr/ddr1/ptk2ab/alox12/erbb3a/fermt1/ajuba/sdc4/anxa5b/fgf10a/slc12a2/edn1/flna/yap1/fzd7b/syk/tgfb1a/cxcr4a/clic1/ilk/tfpia/cflara/ndnf/f2rl1.2/tgfbr2b/serpine2/csrp1a/wnt7aa/f13a1b/elk3/nrg1/raf1b/entpd1/fibpb/chmp4ba/pla2g7/ppp3ca/kank1a/chmp6b/erbb3b/arhgap24/prcp/adora2aa/pdgfra/cd59/shha/tmeff2b/nog3/prkcaa/fgfr2/cldnb/xbp1/cd151l/gas6/vcla/itgb6/tsku/serpine1/papss2b/casp3b/rab27a/vav2/dspa/phldb2b/hbegfb/pik3cb/vegfaa/stxbp1a/dgkaa/fap/oclna/tgfb3/prkcea/pros1/ppl/smpd1/anxa1a/grhl3/cd109/evpla/acta2/mertka/itpk1a/bloc1s3/myof/itgb3b/prozb/f10/slc7a11/myoz1a/fgg/hps4/vwf/tpma/fetub/myoz1b,c207y
81,GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,133,0.418693209,1.756993178,0.000175858,0.028357153,0.026587001,3494,"tags=35%, list=21%, signal=28%",bbs4/rom1a/jmjd6/rp1l1a/foxn4/pde6a/thy1/rd3/six3a/tulp1b/agtpbp1/impg2b/pax6b/tub/atp8a2/pou4f2/vax2/sox9a/prph2a/nr2e1/dio3a/tcirg1a/neurod4/tulp1a/rpgrip1/rorb/ntrk2a/man2a1/dld/crb2a/chd7/hipk2/dlx1a/impg2a/rpl24/prox1a/lama1/tfap2a/col4a1/vsx1/casp2/slc1a1/lhx2b/slc17a7a/tgfb2/grm6b/pfdn5,c207y
82,HP_EYELID_MYOCLONUS,HP_EYELID_MYOCLONUS,39,0.582543612,1.939487612,0.000182628,0.028932191,0.027126143,2009,"tags=28%, list=12%, signal=25%",deaf1/dync1h1/grin2bb/slc6a1b/syngap1b/rab11a/cica/rorb/camk2a/dld/setd1ba,c207y
83,HP_SHORT_PHILTRUM,HP_SHORT_PHILTRUM,175,0.380763537,1.659193661,0.000187755,0.029231541,0.027406806,3003,"tags=23%, list=18%, signal=19%",deaf1/cdk13/brpf1/shmt2/six3a/satb2/pde4d/flii/nelfa/tab2/pars2/gria3b/ctcf/vac14/nfixb/gatad2b/ube3b/arid2/tmem237b/adamtsl3/comta/kat6a/ap4m1/dld/tbr1b/letm1/setbp1/trmt10a/ankhd1/srcap/smpd4/iqsec2b/pigo/sufu/pigv/znf292b/spen/huwe1/smad4a/fgfr1a/stag2b,c207y
84,GOBP_BODY_MORPHOGENESIS,GOBP_BODY_MORPHOGENESIS,49,-0.579183458,-1.974403261,0.000194212,0.029724353,0.027868855,2682,"tags=33%, list=16%, signal=28%",unm_hu7910/pdgfra/msx1a/myhb/nog3/tbx1/sgpl1/dkk1b/grem2b/phldb2b/pax9/tgfb3/mab21l2/myhz1.3/myhz1.2/myhz1.1,c207y
85,GOBP_RESPONSE_TO_WOUNDING,GOBP_RESPONSE_TO_WOUNDING,368,-0.34424858,-1.548495471,0.000198806,0.029920254,0.028052527,4144,"tags=35%, list=24%, signal=27%",dtnbp1a/msx2b/apoeb/ak3/ndel1b/cadm4/gli1/grin2aa/myl12.1/fn1a/pabpc4/entpd2a.2/kdr/ddr1/ptk2ab/alox12/ptprfa/tmprss4a/erbb3a/fermt1/cers2b/ajuba/zfp36l2/sdc4/anxa5b/sox2/fgf10a/slc12a2/edn1/flna/yap1/fzd7b/syk/tgfb1a/cxcr4a/clic1/ilk/lamb2/foxf1/tfpia/cflara/ndnf/f2rl1.2/tgfbr2b/serpine2/csrp1a/wnt7aa/itgb4/scarf1/f13a1b/elk3/nrg1/raf1b/entpd1/fibpb/chmp4ba/pla2g7/ppp3ca/kank1a/chmp6b/erbb3b/arhgap24/prcp/adora2aa/pdgfra/cd59/shha/zfp36l1a/tmeff2b/nog3/grnb/prkcaa/fgfr2/ednraa/cldnb/xbp1/atp7a/cd151l/gas6/rtn4r/vcla/inpp5f/drd2a/itgb6/tsku/serpine1/papss2b/casp3b/rab27a/epha4l/vav2/dspa/phldb2b/hbegfb/pik3cb/vegfaa/stxbp1a/dgkaa/fap/oclna/tgfb3/prkcea/pros1/ppl/smpd1/anxa1a/grhl3/cd109/evpla/acta2/mertka/itpk1a/bloc1s3/myof/gfap/itgb3b/prozb/f10/slc7a11/myoz1a/mag/epoa/fgg/hps4/vwf/tpma/fetub/myoz1b,c207y
86,GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,178,0.37575241,1.647062197,0.000207592,0.030730362,0.028812066,2856,"tags=32%, list=17%, signal=27%",bbs4/rom1a/spata7/rp1l1a/grk1a/whrna/six6a/cnga3a/ush2a/otx5/bbs5/pde6a/rd3/six3a/tulp1b/crx/gja3/impg2b/si:dkey-220f10.4/pax6b/atp8a2/pde6gb/vax2/cacnb2a/prph2a/nr2e1/mkks/pou4f3/lrit3a/cacna1fb/dnajc19/slc4a10a/pdcl/tulp1a/rpgrip1/fam161a/pou6f2/rx3/pde6d/rorb/cplx4a/trpm1a/gabrr2a/crb2a/bbs9/cnga1b/rp2/atf6/vsx2/opa3/impg2a/cldn19/cplx3b/opn1lw1/unc119b/vsx1/gjd2b,c207y
87,GOCC_MYOSIN_FILAMENT,GOCC_MYOSIN_FILAMENT,19,-0.730975721,-1.989741472,0.000212144,0.030897757,0.028969011,685,"tags=37%, list=4%, signal=35%",myom2a/mybpc3/acta2/mybphb/myhz1.3/myhz1.2/myhz1.1,c207y
88,GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,15,-0.780114444,-1.997157369,0.000240225,0.03104388,0.029106012,1086,"tags=53%, list=6%, signal=50%",tnnc1a/mybpc3/mylpfa/myl1/myhz1.3/myhz1.2/tpma/myhz1.1,c207y
